Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
IDA & IBRD total,IBT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,5478072,5418806,,5778477,5434293,4961158,4573284,3192896,,,2293590,936747,618197,557741,536805,695426,492897,571364,549892,986292,1236019,1478239,1811074,1672716,1718803,2004165,2005326,,,,1005842,1195553,1339065,1551268,1822157,1472991,829576,1068971,871223,763385,890102,1141798,1767974,1919777,,1778716,1402639,1555014,,,
IDA only,IDX,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,28305500,,,,,,,,,,,,,,,,,,,24350652,,,,,,,,,,19457444,19595256,19909724,14109172,,,,4019535,3974854,5641942,4922041,5445603,3838679,2887748,,,10308659,12610587,12379687,12248073,6545825,3067813
Not classified,INX,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,7874,10756,10159,14556,15479,15122,15259,15914,19426,24905,33078,42066,49272,,,55484,52555,48446,46238,44373,46141,49210,49741,48256,45534,40646,,1053,441,179,795,952,83,402,1139,526,806,354,128,981,621,294,376,197,263,64,159,10,773,238,
"Iran, Islamic Rep.",IRN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,1936370,,,,,,,,,,,,,998138,1046433,1049947,1098344,1114029,1157477,718115,,441311,,,,,776795,,1256206,1133234,,208594,271663,146292,292227,248369,277328,,123000,187633,180715,111986,81693,25748,16263,15497,16911,,5979,11150,
Iraq,IRQ,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,664238,659301,653081,648170,691786,566314,569485,558033,235972,156337,178355,,298118,,340258,328918,286941,260917,296990,,,,677957,,,814051,,,365161,416463,,,227154,290707,,,322414,,,,,,,,,,,,,,
Iceland,ISL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,226,,,,,,,,,,,,,,,,,792,,599,453,144,333,324,226,225,548,1081,1009,837,568,230,83,207,358,524,564,537,408,143,15,19,67,138,
Israel,ISR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,2839,874,1049,972,313,145,1394,641,827,676,587,570,360,123,798,828,2754,2210,2791,4572,4669,
Italy,ITA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,23301,,,73661,,,22124,,,,,,38417,,,,,,,,,,84355,50276,24286,,3215,2601,6719,8070,10143,8991,15632,17165,16602,16166,13750,11182,13259,7300,3241,23760,42103,58288,71841,89218,98239,116303,
Jamaica,JAM,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,17904,27704,25551,,12454,12264,12495,,8825,12872,15238,14315,7338,17450,6191,8689,14315,,24897,,,,,,29175,24357,24426,27185,31549,24740,31439,,,,,,,,,,,,,,,,
Jordan,JOR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,39432,24122,17536,16912,15225,12830,10112,12449,35883,47340,50634,65375,68472,65955,,,,,,,,,,,,,,71476,66570,,54220,45090,43904,52733,68605,93344,121508,,192312,227861,272581,293678,,,309021,271105,264821,261790,281509,284578
Japan,JPN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,66887,113590,168152,335377,229622,133651,88993,138422,115674,7094,53368,171135,211155,183531,72091,13720,13811,14629,15169,18035,65579,96505,,42510,20775,,,157677,173671,,,,,,,,,,,,,,91115,113636,78702,117728,153049,160843,146843,,
Kazakhstan,KAZ,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66578,1028,2193,4494,3350,3311,7566,10722,1022,1078,3203,3727,2357,2428,1070,298,2263,10277,13169,12924,144986,
Kenya,KEN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065704,1928475,1514428,1676985,951859,1095509,1113933,1218340,628425,902280,762569,,,1381464,,,,,,,,,
Kyrgyz Republic,KGZ,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36176,,,26187,30920,26435,26919,27157,5290,16642,10813,14806,16605,18856,15815,16572,6257,1763,1458,1668,1675,1363,1414,2574,642,8966
Cambodia,KHM,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347933,313863,275305,143783,,,40818,,,97167,79763,98017,,117131,40924,40982,,84830,82584,134186,180125,186109,190043,222938,278971
Kiribati,KIR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,132,,27,,65,59,125,283,642,,193,,35,8,157,134,245,247,132,,,,,,,,,,,,,,,,,192,385,280,645,,,554,
St. Kitts and Nevis,KNA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,47,1014,830,,86,73,,,,,,,,,,,,,297,115,137,22,,133,186,,132,,17,13,4,,54,,,,,96
"Korea, Rep.",KOR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,223553,133915,173330,192131,172973,123275,171065,153380,66805,1775,2798,9934,12601,43881,70512,83076,25038,5417,5477,10363,12040,19090,28457,41589,59062,66846,53888,59220,52178,30861,73566,86525,53646,56203,9834,8174,5168,752,10990,6960,9806,59852,128360,113250,39617,74350,66235,25225,271,38241,
Kuwait,KWT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,32569,32596,31347,31881,32487,33189,29253,19402,22852,26271,25941,25198,21639,19724,17501,18458,28727,33759,,,,105205,,51631,,14490,14655,6853,7075,12198,13404,9822,11139,8649,14076,,2764,2893,,2073,1139,1323,2658,3108,4311,7290,,,,,
Latin America & Caribbean (excluding high income),LAC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191324,,203010,,255458,233804,217807,,218996,207930,189801,190142,187660,194810,188090,168042,161871,149792,135371,113276,93335,75042,40049,41583,41419,27479,25400,38109,45232,57316,65377,64860,63422,58771
Lebanon,LBN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209139,,,,,,,,,316739,,,,,,47513,,,159479,,,210622,
Libya,LBY,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,74294,49693,34706,27535,27018,21491,20117,34811,,17845,19234,,12385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,1918,1422,230,308,0,0,,,,630,,,,,,,,,,2049,1934,284,297,1126,1428,959,1075,,,,,,,,235,219,228,222,260,497,
Latin America & Caribbean,LCN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,100,23,23,16,30,15,24,29,,44,1,6,3,3,2,11,
Sri Lanka,LKA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,380024,,,,,,,,,34045,,,,,,,,,,,,,,,1967,1255,6193,51040,45427,54462,61528,76994,115909,89067,87520,83509,61328,45261,16394,16400,12419,9296,,,
Lower middle income,LMC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,82106,91613,92420,94081,79829,,83492,84642,103548,104523,107506,110774,103571,108607,109529,106106,109933,109301,109665,115695,122867,120866,122716,133219,131258,135855,136079,,162947,172828,95107,86658,75130,63593,60828,52917,44134,48465,42491,40156,33563,33121,32551,29491,28626,23616,16355,7408,20704,25426,,
Late-demographic dividend,LTE,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8353,65,242,639,480,197,254,293,312,276,163,148,48,99,136,148,72,87,108,247,201,116,131,
Luxembourg,LUX,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,2777,3149,2447,2725,2809,2963,3027,,,5829,4149,4337,4576,,4486,5286,3753,,,,,,,,,,,601,729,816,756,1413,1202,589,406,376,653,,1547,1713,1271,1313,1019,384,87,208,369,232,259,
Latvia,LVA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581,,,,,,,,,10,972,958,852,1639,2115,2262,2406,2107,1854,1382,1421,1566,
"Macao SAR, China",MAC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2818,,5310,,,,,,,4311,4762,5827,5504,5325,4980,4743,4694,4000,3908,4122,4018,3604,3193,2787,1890,1144,577,655,902,373,1207,1637
St. Martin (French part),MAF,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,1527415,1535708,1559917,,1534307,1469874,1385574,1310688,1256887,1194892,1128819,1127947,1075416,1020396,1075982,1148455,1229119,1307463,1404011,1410722,1722063,1738425,1679793,1587682,1475539,1373244,1294838,1307153,885504,765766,671533,574274,511113,511221,472066,412310,349273,329062,363630,242333,205179,228065,178992,203684,,162240,89998,7804,16064,17612,14315
Monaco,MCO,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37553,33712,30691,267,595,818,878,880,2578,1036,330
Madagascar,MDG,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,369372,,,,,,,,,,,,,,,,,546631,582265,,,,,838703,819866,,,737312,722991,720545,736090,529288,,,,,,,,,,,,,58415.82813,,66840,80511,,
Maldives,MDV,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642,,1366,1217,313,425,,155,357,110,166,177,,883,315,1034,1335,696,195,1192,1927,1671,1009,47.72241211,
Middle East & North Africa,MEA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,1717385,,,,,,1246506,,,,,,,,32652,0,0,115520,433730,209888,257508,226919,285396,392900,461881,529379,529542,442046,13655,2420,14999,26525,31635,36460,21959,11664,1966,9196,2309,18757,35529,44730,54731,67610,77591,88053,97717,93645,106131,104092,
Marshall Islands,MHL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,531,,,,2378,2251,,,2351,2675,2809
Middle income,MIC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11272,11362,3005,4840,5781,7296,6518,6596,8664,7927,11223,9218,5079,,10394,11377,9919,6141,,1062,781,4900,5473,
Mali,MLI,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,722187,727682,740030,734796,,,780422,,,,,,,,,,,,,,,,,,,,,,957070,,,897316,925765,955377,882923,881602,863767,,762773,766727,771049,860817,1016025,1032866,1156190,1156107,1032074,1343000,,,
Malta,MLT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,6943,7217,7554,6919,5609,3675,2024,967,694,1414,1991,2069,2641,2311,1218,1377,1793,1869,1678,1458,1410,1431,1317,1716,1389,862,554,,,,,,,,,,,,,,168,25,77,175,166,295,57,,,,
Myanmar,MMR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,1483434,,1273798,1687315,,,,1601523,,,,,,,,,,,,,,,,,,,,,,509055,451023,554804,467899,544703,563381,578790,565528,524682,575412,574334,,,,196697,,,112231,91889,,,
Middle East & North Africa (excluding high income),MNA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,1242,1273,,,589,1027,,,1680,2140,1097,784,2,26,182
Mongolia,MNG,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,4811,,,9284,,,,8590,,,,,,,,34408,28866,37725,28938,24154,18273,14278,16204,31752,15524,19372,6214,1945,604,687,1257,1335,2050,8849,9516,6397,1761,1672,2022.632813,1948.288574,2229.19873,2576.164551
Northern Mariana Islands,MNP,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,865986,,,,,,766902,,834460,865952,669390,,657571,686603,924220,1013680,1028206,1020915,1063505,1119479,1169625,1175015,1151147,,,1599731,1522352,1435782,1325554,1527412,,1132053,966629,843000,657619,538724,511698,470189,597664,604749,561413,534910,461026,513572,576566,353839,143339,52869,
Mauritania,MRT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,201074,,,,,,,,,200176,181245,172293,,165516,170295,171187,157680,161472,149442,119295,128176,118297,116312,136998,144065,145484,145950,156482,144732,135997,,164677,138310,129168,156142,,
Mauritius,MUS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,34892,33377,31361,28727,27743,22569,25692,29554,28822,23867,15497,11117,6785,118,2018,441,679,832,3472,9004,,8637,7385,6232,3550,2507,143,360,292,598,824,1151,2153,775,715,734,454,1090,1209,1338,4732,2305,1229,1063,1426,1008,1156,1209,278.7668762,279
Malawi,MWI,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36746,,,,,32945,33839,47433,113643,51716,43648,,,,,,,,,,,,
Malaysia,MYS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,249598,261730,245123,,,,,,,,,,,,,,,,,,,,,,77511,,,,126645,91810,48608,67587,106205,91239,19793,13035,149606,160731,162369,135221,122105,94129,45955,10412.18457,3277,14468.77344,5297.20459,10381.22168,7685.180176,41336,47580,
North America,NAC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60494,61297,,55839,,52485,50947,53692,50477,43996,42206,36328,30111,22815,21958,30058,29584,39462,29763,30748,28187,24953,,12748,4095,,5025.834473,5476.902344,5446,5999,6284.472656,5990.546387,5994.239258
New Caledonia,NCL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,718524,737915,,,757232,770024,,,803809,,,,,873340,,,980188,1014531,1038252,1098159,,,,,1223683,1256793,1273456,1309278,1289633,1268015,1248111,1233012,1291221,1318481,1350628,1327697,1289159,1234862,1151997,1164170,1227045,1280821,1280841,1295483,1241317,1554363,1647273,,1829999
Nigeria,NGA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7018601,6563054,,,,6816675,6901743,6979702,6532169,8348023,8348219,8615770,,,,,,,,,,,
Nicaragua,NIC,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,205018,198143,203983,205522,210292,205440,203502,212886,229337,,197371,,219212,223810,240520,221675,235198,231163,236529,255636,244801,231722,210707,207712,201965,215930,220418,,,143233,119827,89155,33701,,6435,4878,18666,20412,14425,,28180,,,,,,,,,,,
Netherlands,NLD,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,104731,115367,125001,136649,138799,124373,118338,109929,99953,96011,100873,123691,143992,154741,155510,88892,66337,48502,42128,43941,51680,62402,69851,11358,8793,6893,3825,,,,,,,,,,,,,,,,,,,,11016,4252,4492,3130,
Norway,NOR,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,9007,6946,,,,1226,1424,4012,5412,3271,6334,7212,,9761,13053,12491,9988,7610,4228,835,133,1086,4135,5034,5768,5647,61975,403,339,564,392,575,0,2224,5946,5552,3508,2626,3171,3419,2067,909,198,350,576,483,177,2,40,716,
Nepal,NPL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,848644,849092,,,,807830,,,,,,,,,,,1058356,882973,,,688699,677338,,,,,,,22049,2895,,30866,49866,49332,101223,,,,74280.85938
Nauru,NRU,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,86,,,,,234,,31,,40,,,,67,
New Zealand,NZL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,106,795,367,1859,2065,1614,1220,1528,2004,2076,1874,2386,2713,3912,1585,1314,732,420,323,510,1457,3143,7701,,9432,5060,3547,852,,,,,,,,,,,,,,,,5665,7232,6658,3655,913,1109,0,199,
OECD members,OED,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,113737,110355,104124,106819,,103240,102459,,102554,103002,103148,96337,97521,89861,89629,96413,97998,98951,99865,98716,90765,88971,85072,75494,73150,65333,58485,54768,50881,51024,55647,,,,,,6063,,3319,1060,761,1663,1634,412,4181,8733,7923,4736,259
Other small states,OSS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,65930,46348,40595,35837,,32473,34095,,28954,33988,37953,42916,46701,51001,52192,50592,51020,48660,51819,47070,46701,,,,,,,,,22768,17796,12076,4136,,1778,4850,2064,2238,6779,16888,13564,17234,20155,27291,37370,44375,,58658,,,47957,
Peru,PER,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,558887,,,510132,,,,,,,476281,344385,326850,,,166292,,,307581,,,,,348777,,542453,563367,586390,113132,61745,31666,20442,17445,71982,22064,21299,21041,19818,19613,39411,17475,21164,,,,,10993,33838,47585,,,
Philippines,PHL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,221322,,,280660,,523046,532680,670782,741301,463145,525019,514214,344072,215108,135135,,425401,529095,706415,,450645,,919189,1262678,,1106558,1066658,1153720,1242726,1215007,1425856,1409725,1274735,992346,,,,,333178,364140,431274,424228,500780,406435,478927,1187022
Palau,PLW,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,69,,,,,,59,36
Papua New Guinea,PNG,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307828,,,,,,,,,,,,,,,,,,,,,,,,,,,86115,,,,,
Poland,POL,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95940,102214,107636,133863,158335,176788,187585,176973,166363,146698,127728,111911,109509,89161,75799,77551,,,59793,50722,27189,2625,
Pre-demographic dividend,PRE,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30673,40004,36367,38182,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34974,,,,,,,,,,,,
Portugal,PRT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,116064,115908,,72441,62155,37733,,43050,38067,,,20815,5542,3500,4717,,,2565,9968,3088,2138,7577,3874,3039,,,,16228,,,,,2118,2956,,,461,142,1192,907,525,3051,7802,11170,3662,2425,2037,221,
Paraguay,PRY,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,87046,,136122,84752,,100374,96798,93554,86246,80633,70368,61129,,60911,64798,67484,75885,74241,67218,57976,48643,37309,102401,31571,67721,71082,47522,,,18599,7272,8970,23140,27495,31805,28959,41918,57741,71385,81945,81468,82107,86111,,,,,,,,,
West Bank and Gaza,PSE,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34652,33469,43030,45197,49650,53640,63681,66208,69245,58463,49987,43032,37982,23624,21994,17468,19492,18698,12194,13014,17559,24571,37199
Pacific island small states,PSS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,1272,1347,1675,,,,286,81,,,156,,106,159,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,2685,2227,2183,2472,,2177,1986,1207,920,934,1308,1219,1813,1983,2866,2767,4317,5152,5923,7202,10049,12057,12965,10451,,,,1485,715,2174,1521,1034,1960,2731,905,3885,285,,1701,1789,581,2076,6669,6996,4352,3584,2972,1985,2949,,2174
Romania,ROU,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335243,227114,163773,148615,149922,96108,127243,118045,102718,63672,23685,1161,3177,20183,19541,20516,18751,20293,24545,33096,,,82464,104345,126456,135701,135003,127413,
Russian Federation,RUS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227868,487307,,,,,,,,,,,392796,338135,114211,44971,,21682,24643,22969,149626,80703,36857,8523,10839,4876,,
Rwanda,RWA,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,301564,321361,344500,,335605,329226,,,,,,,,,,,,,,,,,,,,,171140,,,255515,197182,,,,,,,,,,,,,13957,42716,81300,121348,,130449
South Asia,SAS,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,775858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253278,89185,90164,4621,67693,,22068,58970,,,,177254,21054
Sudan,SDN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363794,2621101,2618997,2652400,2657780,2561223,2443016,2130650,,,
Senegal,SEN,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,585721,585148,595316,602000,607038,610450,625005,639767,585423,,620449,653856,688582,,744848,,780769,,747136,695521,667557,696536,658239,,,580082,642783,637148,594493,560734,555123,561905,553211,550287,503229,540858,541676,563931,,,,681296,670978,765738
Singapore,SGP,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43984,46393,24,72,476,236,268,
Solomon Islands,SLB,"Children out of school, primary",SE.PRM.UNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18342,14861,15048,,,,,,360,492,68,,,4351,6828,,
