Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Bhutan,BTN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,0.689655172,1.034482759,1.379310345,2.054794521,2.127659574,3.007518797,3.703703704,4.444444444,5.185185185,5.882352941,6.428571429,6.849315068,7.01986755,7.189542484,7.320261438,7.516339869,11.03773585,10.54054054,10.54054054,10.81081081,7.784810127,7.54491018,8.526107072,9.684519442,13.6,,,,,,,,,,,,,
Botswana,BWA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,13.78446115,15.03759398,17.54385965,22.55639098,30,33.75,36.25,37.5,38.6,40,41.25,42.39401496,43.64089776,44.88778055,46.13466334,47.38154613,48.62842893,49.87531172,50.86848635,53.34987593,56.82382134,60.74074074,63.45679012,66.91358025,70.51597052,73.95577396,77.01711491,113.6919315,120.7729469,140.4761905,133.6666667,154.68,110,96.20253165,108.6956522,107.2463768,122.3,145.9565217,152,76.8,158.25,127.877551,151.6410256,135.7522124,121.375,140.0995025,155.7692308,120.8243728,,,,,,,,,,,,,
Central African Republic,CAF,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,0.089285714,0.100591716,0.117647059,0.134502924,0.145348837,0.156069364,0.172413793,0.205714286,0.318181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,150.1745425,151.1788277,152.4323671,153.6764667,154.8153521,156.4059639,155.9251136,155.5609133,155.235989,154.907797,154.5955196,156.4016542,158.6679378,158.5575589,160.2417042,161.956555,163.6311334,165.3153312,164.2093163,163.1427437,162.0597368,164.7947423,167.4069013,169.9936859,172.5554643,175.1061834,178.7313972,182.3596075,185.9971028,181.3039379,177.6851457,176.9010808,175.9110982,174.9186143,173.9236196,173.2470348,174.2330092,175.3017189,176.6155197,177.9307315,178.8905441,180.3890188,181.9125168,183.4626649,185.0388732,186.6410407,,,,,,,,,,,,,,,
Central Europe and the Baltics,CEB,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.7081828,415.2099833,456.1819883,463.9224297,465.3082128,467.9052945,475.3123681,475.2029087,490.6953477,514.7324866,536.8648949,558.8777837,563.2291112,584.487325,619.6344977,658.4994195,,,,,,,,,,,,,,
Switzerland,CHE,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,1353.193638,1400.553181,1490.074762,1560.708702,1645.72412,1741.239892,1843.698404,1929.385599,1997.472222,2082.045518,2137.853741,2162.534435,2224.366042,2268.746579,2306.26186,2362.652233,2419.572858,2443.37863,2491.377023,2521.962739,2545.50182,2563.641039,2572.87706,2567.097416,2592.444444,2645.384806,2728.868824,2752.362009,2755.751346,2833.440674,2797.546012,2797.340557,2761.649183,2690.839695,2662.245381,2661.154669,2681.1071,2680.86136,2683.877253,2681.017613,2662.432829,2654.910605,2649.987712,2642.066421,2634.170359,2619.164619,2611.903591,,,,,,,,,,,,,,
Channel Islands,CHI,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,92.17032967,91.80327869,91.44021739,91.08108108,90.72580645,90.37433155,90.02659574,89.68253968,89.34210526,87.13480267,86.15890688,85.2073963,83.25207216,82.3699422,82.61078998,81.96045736,84.004884,86.15981964,88.41604526,89.62460897,92.0707206,95.99162011,97.39229025,98.84892086,99.70963995,113.059034,134.1677503,122.4256293,119.2833876,127.5874375,139.9255121,163.5245902,181.0329861,181.5114236,203.7783019,222.9974811,270.9889001,271.500758,298.6111111,307.2571429,307.3714286,326.1212121,358.8666667,359,371.5172414,399.1851852,427.2187005,,,,,,,,,,,,,,
China,CHN,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,5.093087807,5.369544132,5.797401436,6.454408257,7.126920299,9.846177979,12.3571133,15.40202124,17.9761739,12.63553419,15.18367224,19.28204094,23.86333931,28.43921901,35.46376782,40.87463757,48.15409934,57.56348937,68.97999124,77.14365285,81.68889481,79.82986823,78.47368372,75.13055149,71.28431332,72.30407524,73.70340658,72.44382854,69.82333219,66.20391867,63.38070015,62.36779916,60.21228968,58.15455737,56.98903804,57.02796853,58.74766312,61.71174069,66.72580163,82.65831565,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,0.464285714,1.785714286,2.678571429,2.738095238,4.196428571,5.595238095,5.529411765,6.294117647,7.241176471,8.305882353,8.823529412,9.304093567,10.57471264,11.26760563,11.84573003,13.31521739,15.95744681,16.7539267,18.18181818,18.9258312,20.05076142,20.60301508,20.55063913,18.47023033,18.06722689,18.78151261,18.91666667,19.09090909,19.4214876,19.87654321,20,19.30769231,17.67746382,17.46666667,17.76666667,19.83333333,23.44827586,26.20689655,29.46428571,30,32.075,,,,,,,,,,,,,,,,,,,,
